       1152.0221   5.0354501e-15   9.7679534e-16
       1152.0521   5.4950605e-15   1.0097465e-15
       1152.0821   4.0782213e-15   9.0365472e-16
       1152.1121   4.4372917e-15   9.3127613e-16
       1152.1421   5.7429123e-15   1.0245505e-15
       1152.1721   4.6299809e-15   9.4741993e-16
       1152.2021   3.6812161e-15   8.6921735e-16
       1152.2321   5.9183819e-15   1.0369543e-15
       1152.2621   4.4649390e-15   9.3325713e-16
       1152.2921   3.4370927e-15   8.4905730e-16
       1152.3221   6.1253808e-15   1.0511041e-15
       1152.3521   4.3889343e-15   9.2742799e-16
       1152.3821   4.0667968e-15   8.9957368e-16
       1152.4121   6.3121824e-15   1.0605939e-15
       1152.4421   2.9395434e-15   8.0528290e-16
       1152.4721   4.8577156e-15   9.5937105e-16
       1152.5021   5.6866905e-15   1.0195255e-15
       1152.5321   3.7777884e-15   8.7792836e-16
       1152.5621   3.8609781e-15   8.8290297e-16
       1152.5921   4.2690216e-15   9.1642023e-16
       1152.6221   3.7483889e-15   8.7098126e-16
       1152.6521   4.3719629e-15   9.2603243e-16
       1152.6821   2.9473074e-15   8.0137372e-16
       1152.7121   1.3472438e-15   6.3000203e-16
       1152.7421   3.0906800e-15   8.1737243e-16
       1152.7721   2.7956733e-15   7.8843723e-16
       1152.8021   3.1499428e-15   8.2160525e-16
       1152.8321   3.4921005e-15   8.5043652e-16
       1152.8621   3.3804662e-15   8.3960936e-16
       1152.8921   6.3678859e-15   1.0616828e-15
       1152.9221   5.3646818e-15   9.9726959e-16
       1152.9521   3.6710130e-15   8.6332880e-16
       1152.9821   3.5608810e-15   8.5734828e-16
       1153.0121   4.5861172e-15   9.3873274e-16
       1153.0421   4.5200144e-15   9.3186717e-16
       1153.0721   5.3287450e-15   9.9270720e-16
       1153.1021   4.9462189e-15   9.6277700e-16
       1153.1321   4.7866511e-15   9.5235271e-16
       1153.1621   4.6268271e-15   9.3808392e-16
       1153.1921   6.1313339e-15   1.0472315e-15
       1153.2221   5.3551956e-15   9.9139690e-16
       1153.2521   6.0298215e-15   1.0390460e-15
       1153.2821   3.4758395e-15   8.4614074e-16
