       1135.4418   3.6148190e-15   1.1499559e-15
       1135.4718   3.0598307e-15   1.0848448e-15
       1135.5018   3.2456915e-15   1.1067622e-15
       1135.5318   2.6756001e-15   1.0414505e-15
       1135.5618   2.1879609e-15   9.7469229e-16
       1135.5918   2.8153386e-15   1.0539433e-15
       1135.6218   2.8692933e-15   1.0636380e-15
       1135.6518   2.2844595e-15   9.9325252e-16
       1135.6818   3.7383413e-15   1.1531882e-15
       1135.7118   1.4354785e-15   8.6603064e-16
       1135.7418   3.0470753e-15   1.0798070e-15
       1135.7718   1.7879404e-15   9.2405126e-16
       1135.8018   3.9807059e-15   1.1803089e-15
       1135.8318   2.3878770e-15   1.0027101e-15
       1135.8618   2.5273205e-15   1.0209192e-15
       1135.8918   3.4330876e-15   1.1200162e-15
       1135.9218   3.7854314e-15   1.1590493e-15
       1135.9518   4.3922555e-15   1.2153427e-15
       1135.9818   3.0581749e-15   1.0796769e-15
       1136.0118   3.2874378e-15   1.1061068e-15
       1136.0418   3.8292697e-15   1.1619950e-15
       1136.0718   1.7774353e-15   9.2053442e-16
       1136.1018   3.2734896e-15   1.0953640e-15
       1136.1318   3.1230296e-15   1.0851515e-15
       1136.1618   1.2323528e-15   8.3379566e-16
       1136.1918   3.0863028e-15   1.0839267e-15
       1136.2218   3.0673673e-15   1.0751838e-15
       1136.2518   4.5624496e-15   1.2282594e-15
       1136.2818   5.5712279e-15   1.3207549e-15
       1136.3118   3.8950978e-15   1.1644232e-15
       1136.3418   3.2722390e-15   1.1006020e-15
       1136.3718   3.4773902e-15   1.1205895e-15
       1136.4018   2.4555546e-15   1.0054045e-15
       1136.4318   3.6667779e-15   1.1395868e-15
       1136.4618   3.4877176e-15   1.1222172e-15
       1136.4918   3.1768186e-15   1.0834903e-15
       1136.5218   1.9029828e-15   9.2493941e-16
       1136.5518   2.5261561e-15   1.0126146e-15
       1136.5818   3.6024821e-15   1.1316487e-15
       1136.6118   3.2544122e-15   1.0946247e-15
       1136.6418   5.8590285e-15   1.3358784e-15
       1136.6718   3.2943176e-15   1.1016098e-15
       1136.7018   1.8952499e-15   9.2217669e-16
       1136.7318   3.2466990e-15   1.0886127e-15
       1136.7618   2.5355531e-15   1.0101682e-15
       1136.7918   3.1416245e-15   1.0794282e-15
       1136.8218   2.0609984e-15   9.4799888e-16
       1136.8518   3.9462626e-15   1.1641593e-15
       1136.8818   3.1238438e-15   1.0765682e-15
       1136.9118   3.0537711e-15   1.0673653e-15
       1136.9418   2.0759840e-15   9.4648064e-16
       1136.9718   3.4355445e-15   1.1065968e-15
       1137.0018   3.7594610e-15   1.1425832e-15
       1137.0318   4.0448192e-15   1.1709962e-15
       1137.0618   2.8501435e-15   1.0386439e-15
       1137.0918   3.3043187e-15   1.0936617e-15
       1137.1218   2.9463023e-15   1.0470093e-15
       1137.1518   2.1816367e-15   9.5852102e-16
       1137.1818   2.1791573e-15   9.6126565e-16
