       1132.6617   2.4613697e-14   4.6534148e-15
       1132.6917   2.3513363e-14   4.5622314e-15
       1132.7217   3.0667952e-14   5.0978374e-15
       1132.7517   2.7449143e-14   4.8277667e-15
       1132.7817   2.6769142e-14   4.8275687e-15
       1132.8117   3.0360844e-14   5.0640972e-15
       1132.8417   3.5455520e-14   5.4113254e-15
       1132.8717   1.9900416e-14   4.2797698e-15
       1132.9017   2.1136234e-14   4.3736927e-15
       1132.9317   2.2060808e-14   4.4429710e-15
       1132.9617   2.6805589e-14   4.7756085e-15
       1132.9917   2.7519233e-14   4.8430884e-15
       1133.0217   2.2682259e-14   4.4829478e-15
       1133.0517   2.3051450e-14   4.5164626e-15
       1133.0817   2.2956826e-14   4.5116968e-15
       1133.1117   3.2990150e-14   5.2167350e-15
       1133.1417   2.9252256e-14   4.9733270e-15
       1133.1717   2.3863169e-14   4.5711564e-15
       1133.2017   2.7718561e-14   4.8619589e-15
       1133.2317   3.1743548e-14   5.1160159e-15
       1133.2617   3.2033616e-14   5.1597898e-15
       1133.2917   2.3135563e-14   4.4991413e-15
       1133.3217   2.5114768e-14   4.6481809e-15
       1133.3517   1.8537863e-14   4.1477505e-15
       1133.3817   2.3700097e-14   4.5431903e-15
       1133.4117   2.4641172e-14   4.6141773e-15
       1133.4417   2.1937099e-14   4.4137007e-15
       1133.4717   3.7666968e-14   5.5114795e-15
       1133.5017   3.0591622e-14   5.0121496e-15
       1133.5317   3.6556105e-14   5.4031047e-15
       1133.5617   3.1947590e-14   5.0956407e-15
       1133.5917   3.1016958e-14   5.0328660e-15
       1133.6217   2.2162191e-14   4.4257509e-15
       1133.6517   1.8132779e-14   4.1032145e-15
       1133.6817   1.9280510e-14   4.1914875e-15
       1133.7117   2.3323309e-14   4.4933319e-15
       1133.7417   2.2700350e-14   4.4685035e-15
       1133.7717   2.7663422e-14   4.8268345e-15
       1133.8017   2.6981683e-14   4.7553788e-15
       1133.8317   2.9706924e-14   4.9385844e-15
       1133.8617   2.4166598e-14   4.5548747e-15
       1133.8917   3.1375271e-14   5.0487325e-15
       1133.9217   2.4804355e-14   4.5939575e-15
       1133.9517   1.9500284e-14   4.2111333e-15
       1133.9817   1.7343175e-14   4.0262765e-15
       1134.0117   2.7294041e-14   4.7762213e-15
       1134.0417   2.7527075e-14   4.7769361e-15
       1134.0717   2.7247224e-14   4.7653879e-15
       1134.1017   2.6681336e-14   4.7216920e-15
       1134.1317   2.1486744e-14   4.3449934e-15
       1134.1617   2.3725845e-14   4.5111177e-15
       1134.1917   1.5508890e-14   3.8564582e-15
       1134.2217   1.2371680e-14   3.5748682e-15
       1134.2517   1.8658183e-14   4.1176186e-15
       1134.2817   1.7079725e-14   3.9954077e-15
       1134.3117   1.3349749e-14   3.6561527e-15
       1134.3417   1.9490786e-14   4.1847027e-15
       1134.3717   2.1717394e-14   4.3587903e-15
       1134.4017   1.3388297e-14   3.6593013e-15
       1134.4317   1.3805438e-14   3.6985100e-15
       1134.4617   8.1208150e-15   3.0835064e-15
       1134.4917   1.1452143e-14   3.4669023e-15
       1134.5217   1.2760527e-14   3.5913317e-15
       1134.5517   1.9477002e-14   4.1731348e-15
       1134.5817   1.9323119e-14   4.1614758e-15
       1134.6117   2.6126589e-14   4.6573507e-15
       1134.6417   2.1556141e-14   4.3378741e-15
       1134.6717   2.9563112e-14   4.8827669e-15
       1134.7017   2.9501356e-14   4.8849688e-15
       1134.7317   3.2575113e-14   5.0756765e-15
       1134.7617   3.2342795e-14   5.0629443e-15
       1134.7917   2.6954354e-14   4.7009935e-15
       1134.8217   2.9101630e-14   4.8423143e-15
       1134.8517   1.9769432e-14   4.1944888e-15
       1134.8817   2.5799196e-14   4.6186606e-15
       1134.9117   2.1727003e-14   4.3294144e-15
       1134.9417   1.8644667e-14   4.0890243e-15
       1134.9717   1.7274181e-14   3.9741596e-15
       1135.0017   1.1352114e-14   3.4350332e-15
       1135.0317   6.5473121e-15   2.8771322e-15
       1135.0617   8.1315584e-15   3.0909285e-15
       1135.0917   8.6289231e-15   3.1391841e-15
       1135.1217   1.2354291e-14   3.5406692e-15
       1135.1517   2.1830484e-14   4.3239963e-15
       1135.1817   3.2302457e-14   5.0419263e-15
       1135.2117   2.1811650e-14   4.3221263e-15
       1135.2417   2.8520857e-14   4.6682808e-15
       1135.2717   2.8744619e-14   4.3589480e-15
       1135.3017   2.5586169e-14   4.1596999e-15
       1135.3317   2.8186650e-14   3.4604760e-15
       1135.3617   2.6451354e-14   2.1507928e-15
       1135.3917   2.6595465e-14   2.1703361e-15
       1135.4217   2.4321439e-14   2.0664167e-15
       1135.4517   2.7177533e-14   2.1882081e-15
       1135.4817   2.3829935e-14   2.0484980e-15
       1135.5117   2.6694006e-14   2.1673579e-15
       1135.5417   2.4560535e-14   2.0783107e-15
       1135.5717   2.7779276e-14   2.2052367e-15
       1135.6017   2.6870681e-14   2.1770727e-15
       1135.6317   3.1536959e-14   2.3483070e-15
       1135.6617   3.0501083e-14   2.3135620e-15
       1135.6917   2.9908257e-14   2.2903890e-15
       1135.7217   2.8844169e-14   2.2478300e-15
       1135.7517   3.1135837e-14   2.3360001e-15
       1135.7817   3.1498089e-14   2.3476431e-15
