       1132.4724   2.2701003e-14   3.0214748e-15
       1132.5024   1.7571936e-14   2.9039694e-15
       1132.5324   2.3048374e-14   3.0315285e-15
       1132.5624   1.9767269e-14   3.0503010e-15
       1132.5924   2.4671926e-14   3.1379484e-15
       1132.6224   2.4435407e-14   3.3532102e-15
       1132.6524   2.2623515e-14   3.2011091e-15
       1132.6824   1.9374861e-14   3.0148855e-15
       1132.7124   2.2431140e-14   3.2120461e-15
       1132.7424   1.8607568e-14   2.9606198e-15
       1132.7724   2.0442438e-14   3.0721193e-15
       1132.8024   2.1263800e-14   2.9087024e-15
       1132.8324   1.8484586e-14   2.9729141e-15
       1132.8624   2.1468807e-14   3.1427809e-15
       1132.8924   2.0254095e-14   3.0592978e-15
       1132.9224   2.6107814e-14   3.2107052e-15
       1132.9524   2.2477178e-14   3.1939457e-15
       1132.9824   2.2487489e-14   3.0177154e-15
       1133.0124   2.1680164e-14   3.1460146e-15
       1133.0424   2.4172178e-14   3.3217540e-15
       1133.0724   2.4444136e-14   3.0634055e-15
       1133.1024   2.3260011e-14   3.0763177e-15
       1133.1324   1.9283240e-14   3.0073152e-15
       1133.1624   1.7669930e-14   2.8895925e-15
       1133.1924   1.9421090e-14   3.0007991e-15
       1133.2224   2.3602055e-14   3.0429298e-15
       1133.2524   1.8417424e-14   2.9595365e-15
       1133.2824   1.8080378e-14   2.9062927e-15
       1133.3124   1.7812965e-14   2.9001987e-15
       1133.3424   1.7232342e-14   2.8513160e-15
       1133.3724   1.5815816e-14   2.7619255e-15
       1133.4024   1.5830991e-14   2.7641878e-15
       1133.4324   1.6032774e-14   2.7703268e-15
       1133.4624   2.1977545e-14   3.1480238e-15
       1133.4924   1.7933848e-14   2.8962557e-15
       1133.5224   1.8856291e-14   2.9471837e-15
       1133.5524   2.4680233e-14   3.0914645e-15
       1133.5824   1.8710388e-14   2.9910811e-15
       1133.6124   2.0328094e-14   2.8246388e-15
       1133.6424   1.6746678e-14   2.8114779e-15
       1133.6724   1.4399405e-14   2.6566620e-15
       1133.7024   2.3938524e-14   3.2444155e-15
       1133.7324   1.7072498e-14   2.8411967e-15
       1133.7624   2.0669180e-14   3.0540089e-15
       1133.7924   2.1692164e-14   3.1189113e-15
       1133.8224   2.4307459e-14   3.0585679e-15
       1133.8524   1.9716487e-14   3.0238807e-15
       1133.8824   2.3632726e-14   3.2242746e-15
       1133.9124   1.9892317e-14   3.0069994e-15
       1133.9424   2.0216678e-14   3.0312240e-15
       1133.9724   2.2129712e-14   3.1354271e-15
       1134.0024   2.3136385e-14   3.2005185e-15
       1134.0324   2.3053065e-14   3.1841556e-15
       1134.0624   1.7214808e-14   2.8420842e-15
       1134.0924   1.2887179e-14   2.5318613e-15
       1134.1224   7.8851068e-15   2.1220141e-15
       1134.1524   4.3948729e-15   1.7540941e-15
       1134.1824   4.7766124e-15   1.7888203e-15
       1134.2124   3.4444043e-15   1.6228913e-15
       1134.2424   3.5524214e-15   1.6429945e-15
       1134.2724   9.6631534e-15   2.2654291e-15
       1134.3024   1.0516071e-14   2.3438312e-15
       1134.3324   1.1334906e-14   2.4112629e-15
       1134.3624   6.3850664e-15   1.9744943e-15
       1134.3924   2.9641204e-15   1.5371328e-15
       1134.4224   3.6200038e-15   1.6494881e-15
       1134.4524   4.6868768e-15   1.7796727e-15
       1134.4824   6.4744482e-15   1.9843333e-15
       1134.5124   8.4024325e-15   2.1549799e-15
       1134.5424   1.6710328e-14   2.7876681e-15
       1134.5724   1.9327622e-14   2.9744465e-15
       1134.6024   2.7106501e-14   3.1986557e-15
       1134.6324   2.1951605e-14   2.9110347e-15
       1134.6624   1.7975488e-14   2.8755522e-15
       1134.6924   1.2032153e-14   2.4613946e-15
       1134.7224   1.9881219e-14   2.9808910e-15
       1134.7524   1.8369051e-14   2.8919103e-15
       1134.7824   1.3705129e-14   2.5770142e-15
       1134.8124   9.8307735e-15   2.2807996e-15
       1134.8424   3.2421929e-15   1.5829694e-15
       1134.8724   2.3742083e-15   1.4608611e-15
       1134.9024   5.5070266e-16   1.1169806e-15
       1134.9324   2.0675477e-15   1.4059976e-15
       1134.9624   2.1133446e-15   1.4246695e-15
       1134.9924   5.4414639e-16   1.1135692e-15
       1135.0224   2.3762661e-15   1.4653264e-15
       1135.0524   8.5189061e-16   1.1810660e-15
       1135.0824   7.0423004e-16   1.0498300e-15
       1135.1124   3.4794909e-15   1.1232721e-15
       1135.1424   5.7463101e-15   1.3290722e-15
       1135.1724   7.8004144e-15   1.4949816e-15
       1135.2024   1.0250869e-14   1.6501530e-15
       1135.2324   1.1520469e-14   1.7339324e-15
       1135.2624   1.3465789e-14   1.7415004e-15
       1135.2924   1.6686543e-14   1.7066287e-15
       1135.3224   2.0297887e-14   1.8817376e-15
       1135.3524   1.8785985e-14   1.8095911e-15
       1135.3824   2.5729365e-14   2.1173898e-15
       1135.4124   2.3133394e-14   2.0028439e-15
       1135.4424   2.1201925e-14   1.9247070e-15
       1135.4724   2.2230531e-14   1.9623564e-15
       1135.5024   2.4579989e-14   2.0671173e-15
       1135.5324   2.7647397e-14   2.1919004e-15
       1135.5624   2.9282290e-14   2.2543395e-15
       1135.5924   2.6269069e-14   2.1344946e-15
       1135.6224   2.4272732e-14   1.8202156e-15
       1135.6524   2.5198482e-14   1.5468717e-15
       1135.6824   2.8967637e-14   1.6522981e-15
       1135.7124   3.1649697e-14   1.7334853e-15
       1135.7424   2.5752358e-14   1.5572247e-15
       1135.7724   3.0091702e-14   1.6857410e-15
       1135.8024   2.7098031e-14   1.5997675e-15
       1135.8324   2.5190237e-14   1.5409268e-15
       1135.8624   2.5507539e-14   1.5514149e-15
       1135.8924   2.8770270e-14   1.6429262e-15
       1135.9224   2.8731719e-14   1.6478310e-15
       1135.9524   2.9901807e-14   1.6746238e-15
       1135.9824   2.7595388e-14   1.6115010e-15
       1136.0124   2.8229718e-14   1.6293224e-15
       1136.0424   2.9902870e-14   1.6749561e-15
       1136.0724   3.0311297e-14   1.6885986e-15
       1136.1024   3.0305816e-14   1.6854633e-15
       1136.1324   2.9105468e-14   1.6520307e-15
       1136.1624   3.3995543e-14   1.7823257e-15
       1136.1924   3.1281003e-14   1.7149421e-15
       1136.2224   3.1235785e-14   1.7075288e-15
       1136.2524   2.8897004e-14   1.6443171e-15
       1136.2824   2.9549536e-14   1.6628962e-15
       1136.3124   2.8572259e-14   1.6326738e-15
       1136.3424   2.6332937e-14   1.5697199e-15
       1136.3724   2.8859587e-14   1.6399907e-15
       1136.4024   2.5214780e-14   1.5335863e-15
       1136.4324   3.0566524e-14   1.6859700e-15
       1136.4624   3.1921422e-14   1.7275595e-15
       1136.4924   3.2829078e-14   1.7462431e-15
       1136.5224   3.2160664e-14   1.7282456e-15
       1136.5524   3.2008326e-14   1.7279382e-15
       1136.5824   2.9840732e-14   1.6638607e-15
       1136.6124   3.2465683e-14   1.7365815e-15
       1136.6424   3.1615598e-14   1.7114841e-15
       1136.6724   3.3506836e-14   1.7655067e-15
       1136.7024   2.8059132e-14   1.6113146e-15
       1136.7324   2.8557660e-14   1.6275923e-15
       1136.7624   3.0565894e-14   1.6828409e-15
       1136.7924   2.8775444e-14   1.6301312e-15
       1136.8224   2.9153287e-14   1.6451517e-15
       1136.8524   2.7269301e-14   1.5859602e-15
       1136.8824   2.8286478e-14   1.6167460e-15
       1136.9124   2.4374389e-14   1.4992694e-15
       1136.9424   2.6997187e-14   1.5806196e-15
       1136.9724   2.9328457e-14   1.6434153e-15
       1137.0024   2.7330244e-14   1.5877043e-15
       1137.0324   3.0027445e-14   1.6639794e-15
       1137.0624   2.6199869e-14   1.5509631e-15
       1137.0924   3.1081414e-14   1.6940604e-15
       1137.1224   2.9403727e-14   1.6410454e-15
       1137.1524   3.0705821e-14   1.6813491e-15
       1137.1824   3.2420286e-14   1.7247804e-15
       1137.2124   3.3105186e-14   1.7441809e-15
       1137.2424   2.9723433e-14   1.6515897e-15
       1137.2724   2.5573974e-14   1.5290734e-15
       1137.3024   2.8072684e-14   1.6072942e-15
       1137.3324   3.0045875e-14   1.6562654e-15
       1137.3624   3.1124157e-14   1.6879721e-15
       1137.3924   3.0000123e-14   1.6562117e-15
       1137.4224   3.0556258e-14   1.6724329e-15
       1137.4524   2.9421184e-14   1.6391622e-15
       1137.4824   3.0682395e-14   1.6745787e-15
       1137.5124   3.0547152e-14   1.6701828e-15
       1137.5424   2.8514663e-14   1.6101580e-15
       1137.5724   2.9628798e-14   1.5948828e-15
       1137.6024   2.5280180e-14   1.3188450e-15
       1137.6324   2.7842530e-14   1.3913016e-15
       1137.6624   1.9630090e-14   1.0105633e-15
       1137.6924   1.9268056e-14   9.9503415e-16
       1137.7224   1.8879284e-14   9.8451252e-16
       1137.7524   1.8762229e-14   9.8131100e-16
       1137.7824   1.9087240e-14   9.8945594e-16
       1137.8124   1.8760223e-14   9.7862676e-16
       1137.8424   1.8225342e-14   9.6818426e-16
       1137.8724   2.0572531e-14   1.0241165e-15
       1137.9024   2.1153088e-14   1.0405120e-15
       1137.9324   1.9703456e-14   1.0036576e-15
       1137.9624   2.0295764e-14   1.0184745e-15
       1137.9924   2.1238057e-14   1.0415171e-15
       1138.0224   1.9906488e-14   1.0060675e-15
       1138.0524   1.7991691e-14   9.6001917e-16
       1138.0824   2.0322115e-14   1.0158520e-15
       1138.1124   2.2068975e-14   1.0605176e-15
       1138.1424   1.9917478e-14   1.0072423e-15
       1138.1724   2.1070375e-14   1.0354960e-15
       1138.2024   2.0366518e-14   1.0180652e-15
       1138.2324   2.0214319e-14   1.0136790e-15
       1138.2624   2.1195689e-14   1.0377568e-15
       1138.2924   2.0811664e-14   1.0260277e-15
       1138.3224   1.9993314e-14   1.0094340e-15
       1138.3524   1.9088946e-14   9.8219280e-16
       1138.3824   1.8345009e-14   9.6429532e-16
